Date,State,Population,Confirmed,Recovered,Deceased,Tested
Fri Nov 13 00:00:00 GMT+05:30 2020,RJ,77264000,221471,201770,2044,3988281
Fri Nov 13 00:00:00 GMT+05:30 2020,SK,664000,4415,3952,86,59211
Fri Nov 13 00:00:00 GMT+05:30 2020,TG,37220000,255663,237172,1397,4812167
Fri Nov 13 00:00:00 GMT+05:30 2020,TN,75695000,754460,725258,11454,10937407
Fri Nov 13 00:00:00 GMT+05:30 2020,TR,3992000,31838,30291,357,489812
Fri Nov 13 00:00:00 GMT+05:30 2020,TT,1332900000,8773243,8161522,129225,124031230
Fri Nov 13 00:00:00 GMT+05:30 2020,UP,224979000,507602,477180,7327,16841812
Fri Nov 13 00:00:00 GMT+05:30 2020,UT,11141000,67706,61732,1097,1167497
Fri Nov 13 00:00:00 GMT+05:30 2020,WB,96906000,424675,385617,7557,5136012
Sat Nov 14 00:00:00 GMT+05:30 2020,AN,397000,4527,4315,61,105699
Sat Nov 14 00:00:00 GMT+05:30 2020,AP,52221000,852955,826344,6854,9101048
Sat Nov 14 00:00:00 GMT+05:30 2020,AR,1504000,15792,14421,48,341928
Sat Nov 14 00:00:00 GMT+05:30 2020,AS,34293000,210175,205247,961,4991216
Sat Nov 14 00:00:00 GMT+05:30 2020,BR,119520000,226669,219250,1179,12772706
Sat Nov 14 00:00:00 GMT+05:30 2020,CH,1179000,15636,14381,246,121484
Sat Nov 14 00:00:00 GMT+05:30 2020,CT,28724000,210004,188167,2562,2127134
Sat Nov 14 00:00:00 GMT+05:30 2020,DL,19814000,482170,430195,7519,5428472
Sat Nov 14 00:00:00 GMT+05:30 2020,DN,959000,3280,3230,2,72410
Sat Nov 14 00:00:00 GMT+05:30 2020,GA,1540000,45845,43533,659,321050
Sat Nov 14 00:00:00 GMT+05:30 2020,GJ,67936000,187240,171031,3797,6787440
Sat Nov 14 00:00:00 GMT+05:30 2020,HP,7300000,29330,22161,424,457668
Sat Nov 14 00:00:00 GMT+05:30 2020,HR,28672000,197917,176368,2011,2979336
Sat Nov 14 00:00:00 GMT+05:30 2020,JH,37403000,105935,101897,922,3777488
Sat Nov 14 00:00:00 GMT+05:30 2020,JK,13203000,102159,94851,1580,2628297
Sat Nov 14 00:00:00 GMT+05:30 2020,KA,65798000,860082,820590,11508,9392474
Sat Nov 14 00:00:00 GMT+05:30 2020,KL,35125000,520418,441523,1849,5426841
Sat Nov 14 00:00:00 GMT+05:30 2020,LA,293000,7356,6289,89,84939
Sat Nov 14 00:00:00 GMT+05:30 2020,MH,122153000,1744698,1612314,45914,9722961
Sat Nov 14 00:00:00 GMT+05:30 2020,ML,3224000,10633,9518,100,219427
Sat Nov 14 00:00:00 GMT+05:30 2020,MN,3103000,21636,18334,218,384235
Sat Nov 14 00:00:00 GMT+05:30 2020,MP,82232000,183057,170969,3083,3308898
Sat Nov 14 00:00:00 GMT+05:30 2020,MZ,1192000,3368,2820,3,129407
Sat Nov 14 00:00:00 GMT+05:30 2020,NL,2150000,9750,8794,52,104157
Sat Nov 14 00:00:00 GMT+05:30 2020,OR,43671000,307906,296516,1563,5219014
Sat Nov 14 00:00:00 GMT+05:30 2020,PB,29859000,140605,130406,4428,2864299
Sat Nov 14 00:00:00 GMT+05:30 2020,PY,1504000,36299,34637,608,361101
Sat Nov 14 00:00:00 GMT+05:30 2020,RJ,77264000,223633,203524,2056,4007392
Sat Nov 14 00:00:00 GMT+05:30 2020,SK,664000,4456,3989,87,59499
Sat Nov 14 00:00:00 GMT+05:30 2020,TG,37220000,256713,238908,1401,4853169
Sat Nov 14 00:00:00 GMT+05:30 2020,TN,75695000,756372,727752,11466,11007832
Sat Nov 14 00:00:00 GMT+05:30 2020,TR,3992000,31916,30391,359,492248
Sat Nov 14 00:00:00 GMT+05:30 2020,TT,1332900000,8814935,8203839,129675,124836819
Sat Nov 14 00:00:00 GMT+05:30 2020,UP,224979000,509903,479182,7354,16967468
Sat Nov 14 00:00:00 GMT+05:30 2020,UT,11141000,68002,61896,1102,1171730
Sat Nov 14 00:00:00 GMT+05:30 2020,WB,96906000,428498,390096,7610,5180139
Sun Nov 15 00:00:00 GMT+05:30 2020,AN,397000,4536,4330,61,106734
Sun Nov 15 00:00:00 GMT+05:30 2020,AP,52221000,854011,828484,6868,9154263
Sun Nov 15 00:00:00 GMT+05:30 2020,AR,1504000,15812,14500,48,342450
Sun Nov 15 00:00:00 GMT+05:30 2020,AS,34293000,210268,205636,963,4999585
Sun Nov 15 00:00:00 GMT+05:30 2020,BR,119520000,226916,219864,1184,12869405
Sun Nov 15 00:00:00 GMT+05:30 2020,CH,1179000,15804,14468,248,122189
Sun Nov 15 00:00:00 GMT+05:30 2020,CT,28724000,210534,188869,2578,2135139
Sun Nov 15 00:00:00 GMT+05:30 2020,DL,19814000,485405,437801,7614,5449570
Sun Nov 15 00:00:00 GMT+05:30 2020,DN,959000,3286,3234,2,72410
Sun Nov 15 00:00:00 GMT+05:30 2020,GA,1540000,45903,43656,662,321769
Sun Nov 15 00:00:00 GMT+05:30 2020,GJ,67936000,188310,172032,3803,6837282
Sun Nov 15 00:00:00 GMT+05:30 2020,HP,7300000,29713,22370,435,458629
Sun Nov 15 00:00:00 GMT+05:30 2020,HR,28672000,199874,178298,2019,2995118
Sun Nov 15 00:00:00 GMT+05:30 2020,JH,37403000,106064,102188,924,3790900
Sun Nov 15 00:00:00 GMT+05:30 2020,JK,13203000,102619,95342,1589,2645975
Sun Nov 15 00:00:00 GMT+05:30 2020,KA,65798000,861647,822953,11529,9492080
Sun Nov 15 00:00:00 GMT+05:30 2020,KL,35125000,524999,448207,1870,5472967
Sun Nov 15 00:00:00 GMT+05:30 2020,LA,293000,7396,6385,89,85438
Sun Nov 15 00:00:00 GMT+05:30 2020,MH,122153000,1747242,1615379,45974,9722961
Sun Nov 15 00:00:00 GMT+05:30 2020,ML,3224000,10668,9594,100,219427
Sun Nov 15 00:00:00 GMT+05:30 2020,MN,3103000,21871,18593,221,384235
Sun Nov 15 00:00:00 GMT+05:30 2020,MP,82232000,183927,171691,3090,3323954
Sun Nov 15 00:00:00 GMT+05:30 2020,MZ,1192000,3393,2855,4,129990
Sun Nov 15 00:00:00 GMT+05:30 2020,NL,2150000,9885,8814,52,104878
Sun Nov 15 00:00:00 GMT+05:30 2020,OR,43671000,308659,297862,1580,5259675
Sun Nov 15 00:00:00 GMT+05:30 2020,PB,29859000,141658,131431,4458,2868278
Sun Nov 15 00:00:00 GMT+05:30 2020,PY,1504000,36324,34732,608,361570
Sun Nov 15 00:00:00 GMT+05:30 2020,RJ,77264000,225817,205414,2066,4015598
Sun Nov 15 00:00:00 GMT+05:30 2020,SK,664000,4498,4041,89,59650
Sun Nov 15 00:00:00 GMT+05:30 2020,TG,37220000,257374,240545,1404,4874433
Sun Nov 15 00:00:00 GMT+05:30 2020,TN,75695000,758191,730272,11478,11072885
Sun Nov 15 00:00:00 GMT+05:30 2020,TR,3992000,31942,30455,359,493895
Sun Nov 15 00:00:00 GMT+05:30 2020,TT,1332900000,8845616,8247950,130109,125698525
Sun Nov 15 00:00:00 GMT+05:30 2020,UP,224979000,511304,480965,7372,17049440
Sun Nov 15 00:00:00 GMT+05:30 2020,UT,11141000,68215,62114,1107,1175816
Sun Nov 15 00:00:00 GMT+05:30 2020,WB,96906000,431551,394576,7661,5218797
Mon Nov 16 00:00:00 GMT+05:30 2020,AN,397000,4557,4346,61,108080
Mon Nov 16 00:00:00 GMT+05:30 2020,AP,52221000,854764,829991,6881,9197307
Mon Nov 16 00:00:00 GMT+05:30 2020,AR,1504000,15868,14588,48,343791
Mon Nov 16 00:00:00 GMT+05:30 2020,AS,34293000,210454,206041,964,5018957
Mon Nov 16 00:00:00 GMT+05:30 2020,BR,119520000,227433,220461,1189,12977501
Mon Nov 16 00:00:00 GMT+05:30 2020,CH,1179000,15886,14584,250,123326
Mon Nov 16 00:00:00 GMT+05:30 2020,CT,28724000,211644,190463,2604,2148223
Mon Nov 16 00:00:00 GMT+05:30 2020,DL,19814000,489202,441361,7713,5479391
Mon Nov 16 00:00:00 GMT+05:30 2020,DN,959000,3289,3236,2,72410
Mon Nov 16 00:00:00 GMT+05:30 2020,GA,1540000,46028,43941,663,322989
Mon Nov 16 00:00:00 GMT+05:30 2020,GJ,67936000,189236,173072,3808,6876665
Mon Nov 16 00:00:00 GMT+05:30 2020,HP,7300000,30156,22910,443,461131
Mon Nov 16 00:00:00 GMT+05:30 2020,HR,28672000,202027,180647,2038,3005801
Mon Nov 16 00:00:00 GMT+05:30 2020,JH,37403000,106230,102548,928,3807997
Mon Nov 16 00:00:00 GMT+05:30 2020,JK,13203000,103009,95824,1597,2660991
Mon Nov 16 00:00:00 GMT+05:30 2020,KA,65798000,862804,825141,11541,9568625
Mon Nov 16 00:00:00 GMT+05:30 2020,KL,35125000,527709,454774,1889,5498108
Mon Nov 16 00:00:00 GMT+05:30 2020,LA,293000,7493,6456,93,85887
Mon Nov 16 00:00:00 GMT+05:30 2020,MH,122153000,1749777,1618380,46034,9722961
Mon Nov 16 00:00:00 GMT+05:30 2020,ML,3224000,10709,9672,101,220717
Mon Nov 16 00:00:00 GMT+05:30 2020,MN,3103000,22049,18832,224,388588
Mon Nov 16 00:00:00 GMT+05:30 2020,MP,82232000,184524,172436,3092,3336926
Mon Nov 16 00:00:00 GMT+05:30 2020,MZ,1192000,3396,2881,5,130825
Mon Nov 16 00:00:00 GMT+05:30 2020,NL,2150000,10025,8860,53,105213
Mon Nov 16 00:00:00 GMT+05:30 2020,OR,43671000,309408,299159,1596,5294726
Mon Nov 16 00:00:00 GMT+05:30 2020,PB,29859000,142082,132001,4480,2878477
Mon Nov 16 00:00:00 GMT+05:30 2020,PY,1504000,36337,34827,608,363331
Mon Nov 16 00:00:00 GMT+05:30 2020,RJ,77264000,227986,207224,2078,4022884
Mon Nov 16 00:00:00 GMT+05:30 2020,SK,664000,4521,4053,91,59836
Mon Nov 16 00:00:00 GMT+05:30 2020,TG,37220000,257876,242084,1407,4891729
Mon Nov 16 00:00:00 GMT+05:30 2020,TN,75695000,759916,732656,11495,11136662
Mon Nov 16 00:00:00 GMT+05:30 2020,TR,3992000,31959,30532,361,494627
Mon Nov 16 00:00:00 GMT+05:30 2020,TT,1332900000,8874225,8288342,130560,126542907
Mon Nov 16 00:00:00 GMT+05:30 2020,UP,224979000,512850,482854,7393,17122647
Mon Nov 16 00:00:00 GMT+05:30 2020,UT,11141000,68458,62555,1116,1183449
Mon Nov 16 00:00:00 GMT+05:30 2020,WB,96906000,434563,398952,7714,5256924
Tue Nov 17 00:00:00 GMT+05:30 2020,AN,397000,4574,4363,61,109646
Tue Nov 17 00:00:00 GMT+05:30 2020,AP,52221000,856159,832284,6890,9264085
Tue Nov 17 00:00:00 GMT+05:30 2020,AR,1504000,15904,14644,48,345190
Tue Nov 17 00:00:00 GMT+05:30 2020,AS,34293000,210696,206398,966,5043594
Tue Nov 17 00:00:00 GMT+05:30 2020,BR,119520000,227946,221210,1194,13103152
Tue Nov 17 00:00:00 GMT+05:30 2020,CH,1179000,16022,14744,252,124741
Tue Nov 17 00:00:00 GMT+05:30 2020,CT,28724000,213365,192181,2623,2171629
Tue Nov 17 00:00:00 GMT+05:30 2020,DL,19814000,495598,445782,7812,5528422
Tue Nov 17 00:00:00 GMT+05:30 2020,DN,959000,3292,3237,2,72410
Tue Nov 17 00:00:00 GMT+05:30 2020,GA,1540000,46182,44132,667,324649
Tue Nov 17 00:00:00 GMT+05:30 2020,GJ,67936000,190361,174188,3815,6923993
Tue Nov 17 00:00:00 GMT+05:30 2020,HP,7300000,30740,23484,455,465116
Tue Nov 17 00:00:00 GMT+05:30 2020,HR,28672000,204477,183261,2063,3021179
Tue Nov 17 00:00:00 GMT+05:30 2020,JH,37403000,106491,102891,931,3826168
Tue Nov 17 00:00:00 GMT+05:30 2020,JK,13203000,103581,96392,1604,2677771
Tue Nov 17 00:00:00 GMT+05:30 2020,KA,65798000,864140,827241,11557,9644009
Tue Nov 17 00:00:00 GMT+05:30 2020,KL,35125000,533501,461394,1916,5554265
Tue Nov 17 00:00:00 GMT+05:30 2020,LA,293000,7563,6539,94,86477
Tue Nov 17 00:00:00 GMT+05:30 2020,MH,122153000,1752509,1623503,46102,9847478
Tue Nov 17 00:00:00 GMT+05:30 2020,ML,3224000,10794,9955,102,223084
Tue Nov 17 00:00:00 GMT+05:30 2020,MN,3103000,22208,19065,225,390552
Tue Nov 17 00:00:00 GMT+05:30 2020,MP,82232000,185446,173284,3102,3354884
Tue Nov 17 00:00:00 GMT+05:30 2020,MZ,1192000,3444,2919,5,132404
Tue Nov 17 00:00:00 GMT+05:30 2020,NL,2150000,10188,8897,53,124809
Tue Nov 17 00:00:00 GMT+05:30 2020,OR,43671000,310052,300474,1613,5330938
Tue Nov 17 00:00:00 GMT+05:30 2020,PB,29859000,142597,132266,4510,2901513
Tue Nov 17 00:00:00 GMT+05:30 2020,PY,1504000,36409,34958,608,366689
Tue Nov 17 00:00:00 GMT+05:30 2020,RJ,77264000,230180,209058,2089,4035833
Tue Nov 17 00:00:00 GMT+05:30 2020,SK,664000,4548,4060,92,60015
Tue Nov 17 00:00:00 GMT+05:30 2020,TG,37220000,258828,243686,1410,4929974
Tue Nov 17 00:00:00 GMT+05:30 2020,TN,75695000,761568,734970,11513,11199077
Tue Nov 17 00:00:00 GMT+05:30 2020,TR,3992000,32036,30608,361,497045
Tue Nov 17 00:00:00 GMT+05:30 2020,TT,1332900000,8912773,8333095,131032,127480186
Tue Nov 17 00:00:00 GMT+05:30 2020,UP,224979000,514270,484692,7412,17210174
Tue Nov 17 00:00:00 GMT+05:30 2020,UT,11141000,68887,62995,1119,1192023
Tue Nov 17 00:00:00 GMT+05:30 2020,WB,96906000,438217,403340,7766,5301162
Wed Nov 18 00:00:00 GMT+05:30 2020,AN,397000,4593,4378,61,111166
Wed Nov 18 00:00:00 GMT+05:30 2020,AP,52221000,857395,833980,6899,9333703
Wed Nov 18 00:00:00 GMT+05:30 2020,AR,1504000,15945,14715,48,346532
Wed Nov 18 00:00:00 GMT+05:30 2020,AS,34293000,210865,206608,969,5067078
Wed Nov 18 00:00:00 GMT+05:30 2020,BR,119520000,228680,221811,1201,13232081
Wed Nov 18 00:00:00 GMT+05:30 2020,CH,1179000,16167,14833,253,126852
Wed Nov 18 00:00:00 GMT+05:30 2020,CT,28724000,215413,193997,2646,2199344
Wed Nov 18 00:00:00 GMT+05:30 2020,DL,19814000,503084,452683,7943,5590654
Wed Nov 18 00:00:00 GMT+05:30 2020,DN,959000,3300,3237,2,72410
Wed Nov 18 00:00:00 GMT+05:30 2020,GA,1540000,46344,44310,670,326365
Wed Nov 18 00:00:00 GMT+05:30 2020,GJ,67936000,191642,175462,3823,6978249
Wed Nov 18 00:00:00 GMT+05:30 2020,HP,7300000,31401,24002,468,470540
Wed Nov 18 00:00:00 GMT+05:30 2020,HR,28672000,207039,185403,2093,3046661
Wed Nov 18 00:00:00 GMT+05:30 2020,JH,37403000,106742,103171,934,3846092
Wed Nov 18 00:00:00 GMT+05:30 2020,JK,13203000,104155,96972,1613,2701918
Wed Nov 18 00:00:00 GMT+05:30 2020,KA,65798000,865931,829188,11578,9741051
Wed Nov 18 00:00:00 GMT+05:30 2020,KL,35125000,539920,468460,1944,5621634
Wed Nov 18 00:00:00 GMT+05:30 2020,LA,293000,7623,6605,94,86897
Wed Nov 18 00:00:00 GMT+05:30 2020,MH,122153000,1757520,1630111,46202,9900878
Wed Nov 18 00:00:00 GMT+05:30 2020,ML,3224000,10870,10014,103,224381
Wed Nov 18 00:00:00 GMT+05:30 2020,MN,3103000,22318,19259,231,391911
Wed Nov 18 00:00:00 GMT+05:30 2020,MP,82232000,186655,174202,3115,3377699
Wed Nov 18 00:00:00 GMT+05:30 2020,MZ,1192000,3481,2980,5,134538
Wed Nov 18 00:00:00 GMT+05:30 2020,NL,2150000,10366,8955,54,106738
Wed Nov 18 00:00:00 GMT+05:30 2020,OR,43671000,310920,301777,1628,5376393
Wed Nov 18 00:00:00 GMT+05:30 2020,PB,29859000,143395,132917,4541,2922722
Wed Nov 18 00:00:00 GMT+05:30 2020,PY,1504000,36465,35152,608,370307
Wed Nov 18 00:00:00 GMT+05:30 2020,RJ,77264000,232358,210779,2101,4059776
Wed Nov 18 00:00:00 GMT+05:30 2020,SK,664000,4577,4098,95,60211
Wed Nov 18 00:00:00 GMT+05:30 2020,TG,37220000,259776,245293,1415,4972407
Wed Nov 18 00:00:00 GMT+05:30 2020,TN,75695000,763282,737281,11531,11266091
Wed Nov 18 00:00:00 GMT+05:30 2020,TR,3992000,32109,30727,361,500015
Wed Nov 18 00:00:00 GMT+05:30 2020,TT,1332900000,8958139,8381770,131618,128508389
Wed Nov 18 00:00:00 GMT+05:30 2020,UP,224979000,516616,487221,7441,17321490
Wed Nov 18 00:00:00 GMT+05:30 2020,UT,11141000,69307,63420,1128,1202152
Wed Nov 18 00:00:00 GMT+05:30 2020,WB,96906000,441885,407769,7820,5345681
Thu Nov 19 00:00:00 GMT+05:30 2020,AN,397000,4604,4398,61,112792
Thu Nov 19 00:00:00 GMT+05:30 2020,AP,52221000,858711,835801,6910,9408868
Thu Nov 19 00:00:00 GMT+05:30 2020,AR,1504000,15976,14800,49,347737
Thu Nov 19 00:00:00 GMT+05:30 2020,AS,34293000,211040,206875,969,5089868
Thu Nov 19 00:00:00 GMT+05:30 2020,BR,119520000,229474,222492,1209,13349790
Thu Nov 19 00:00:00 GMT+05:30 2020,CH,1179000,16322,14963,254,128558
Thu Nov 19 00:00:00 GMT+05:30 2020,CT,28724000,217562,195469,2672,2230922
Thu Nov 19 00:00:00 GMT+05:30 2020,DL,19814000,510630,459368,8041,5653091
Thu Nov 19 00:00:00 GMT+05:30 2020,DN,959000,3302,3237,2,72410
Thu Nov 19 00:00:00 GMT+05:30 2020,GA,1540000,46480,44467,670,327986
Thu Nov 19 00:00:00 GMT+05:30 2020,GJ,67936000,192982,176575,3830,7033156
Thu Nov 19 00:00:00 GMT+05:30 2020,HP,7300000,32197,24706,480,475263
Thu Nov 19 00:00:00 GMT+05:30 2020,HR,28672000,209251,187559,2113,3074194
Thu Nov 19 00:00:00 GMT+05:30 2020,JH,37403000,106972,103435,937,3866465
Thu Nov 19 00:00:00 GMT+05:30 2020,JK,13203000,104715,97537,1618,2729618
Thu Nov 19 00:00:00 GMT+05:30 2020,KA,65798000,867780,830988,11604,9859525
Thu Nov 19 00:00:00 GMT+05:30 2020,KL,35125000,545642,475320,1970,5688651
Thu Nov 19 00:00:00 GMT+05:30 2020,LA,293000,7714,6619,95,87454
Thu Nov 19 00:00:00 GMT+05:30 2020,MH,122153000,1763055,1635971,46356,9965119
Thu Nov 19 00:00:00 GMT+05:30 2020,ML,3224000,10979,10074,104,225659
Thu Nov 19 00:00:00 GMT+05:30 2020,MN,3103000,22548,19431,231,393807
Thu Nov 19 00:00:00 GMT+05:30 2020,MP,82232000,188018,175089,3129,3404747
Thu Nov 19 00:00:00 GMT+05:30 2020,MZ,1192000,3513,3025,5,135926
Thu Nov 19 00:00:00 GMT+05:30 2020,NL,2150000,10460,9007,54,107276
Thu Nov 19 00:00:00 GMT+05:30 2020,OR,43671000,311788,302796,1645,5424761
Thu Nov 19 00:00:00 GMT+05:30 2020,PB,29859000,144177,133427,4556,2946382
Thu Nov 19 00:00:00 GMT+05:30 2020,PY,1504000,36533,35254,609,373826
Thu Nov 19 00:00:00 GMT+05:30 2020,RJ,77264000,234907,212623,2116,4091779
Thu Nov 19 00:00:00 GMT+05:30 2020,SK,664000,4609,4134,95,60375
Thu Nov 19 00:00:00 GMT+05:30 2020,TG,37220000,260834,246733,1419,5011164
Thu Nov 19 00:00:00 GMT+05:30 2020,TN,75695000,764989,739532,11550,11333206
Thu Nov 19 00:00:00 GMT+05:30 2020,TR,3992000,32214,30833,361,502948
Thu Nov 19 00:00:00 GMT+05:30 2020,TT,1332900000,9004324,8427016,132200,129591786
Thu Nov 19 00:00:00 GMT+05:30 2020,UP,224979000,519148,488911,7480,17474973
Thu Nov 19 00:00:00 GMT+05:30 2020,UT,11141000,69693,63808,1133,1212717
Thu Nov 19 00:00:00 GMT+05:30 2020,WB,96906000,445505,411759,7873,5389944
Fri Nov 20 00:00:00 GMT+05:30 2020,AN,397000,4617,4408,61,114392
Fri Nov 20 00:00:00 GMT+05:30 2020,AP,52221000,859932,837630,6920,9474870
Fri Nov 20 00:00:00 GMT+05:30 2020,AR,1504000,16001,14870,49,348960
Fri Nov 20 00:00:00 GMT+05:30 2020,AS,34293000,211204,207026,971,5108138
Fri Nov 20 00:00:00 GMT+05:30 2020,BR,119520000,229969,223153,1212,13458368
Fri Nov 20 00:00:00 GMT+05:30 2020,CH,1179000,16472,15096,255,130070
Fri Nov 20 00:00:00 GMT+05:30 2020,CT,28724000,219404,196896,2691,2258546
Fri Nov 20 00:00:00 GMT+05:30 2020,DL,19814000,517238,468143,8159,5715516
Fri Nov 20 00:00:00 GMT+05:30 2020,DN,959000,3311,3238,2,72410
Fri Nov 20 00:00:00 GMT+05:30 2020,GA,1540000,46632,44665,672,329749
Fri Nov 20 00:00:00 GMT+05:30 2020,GJ,67936000,194402,177615,3837,7101057
Fri Nov 20 00:00:00 GMT+05:30 2020,HP,7300000,32785,25432,491,479285
Fri Nov 20 00:00:00 GMT+05:30 2020,HR,28672000,212355,190067,2138,3106471
Fri Nov 20 00:00:00 GMT+05:30 2020,JH,37403000,107157,103624,939,3881733
Fri Nov 20 00:00:00 GMT+05:30 2020,JK,13203000,105376,98076,1622,2756552
Fri Nov 20 00:00:00 GMT+05:30 2020,KA,65798000,869561,833169,11621,9981137
Fri Nov 20 00:00:00 GMT+05:30 2020,KL,35125000,551670,481718,1998,5749016
Fri Nov 20 00:00:00 GMT+05:30 2020,LA,293000,7787,6743,96,88006
Fri Nov 20 00:00:00 GMT+05:30 2020,MH,122153000,1768695,1642916,46511,10035665
Fri Nov 20 00:00:00 GMT+05:30 2020,ML,3224000,11152,10158,106,227199
Fri Nov 20 00:00:00 GMT+05:30 2020,MN,3103000,22748,19620,232,393807
Fri Nov 20 00:00:00 GMT+05:30 2020,MP,82232000,189546,176006,3138,3436118
Fri Nov 20 00:00:00 GMT+05:30 2020,MZ,1192000,3541,3065,5,137933
Fri Nov 20 00:00:00 GMT+05:30 2020,NL,2150000,10608,9104,56,108054
Fri Nov 20 00:00:00 GMT+05:30 2020,OR,43671000,312545,303897,1661,5471180
Fri Nov 20 00:00:00 GMT+05:30 2020,PB,29859000,144995,133919,4572,2970682
Fri Nov 20 00:00:00 GMT+05:30 2020,PY,1504000,36585,35355,609,377294
Fri Nov 20 00:00:00 GMT+05:30 2020,RJ,77264000,237669,214616,2130,4119378
Fri Nov 20 00:00:00 GMT+05:30 2020,SK,664000,4632,4186,96,60557
Fri Nov 20 00:00:00 GMT+05:30 2020,TG,37220000,261728,247790,1423,5050612
Fri Nov 20 00:00:00 GMT+05:30 2020,TN,75695000,766677,741705,11568,11401239
Fri Nov 20 00:00:00 GMT+05:30 2020,TR,3992000,32289,30945,362,505954
Fri Nov 20 00:00:00 GMT+05:30 2020,TT,1332900000,9050607,8475984,132764,130657808
Fri Nov 20 00:00:00 GMT+05:30 2020,UP,224979000,521988,491131,7500,17636904
Fri Nov 20 00:00:00 GMT+05:30 2020,UT,11141000,70205,64393,1138,1224223
Fri Nov 20 00:00:00 GMT+05:30 2020,WB,96906000,449131,415609,7923,5434103
Sat Nov 21 00:00:00 GMT+05:30 2020,AN,397000,4631,4428,61,115968
Sat Nov 21 00:00:00 GMT+05:30 2020,AP,52221000,861092,839395,6927,9543177
Sat Nov 21 00:00:00 GMT+05:30 2020,AR,1504000,16037,14937,49,350020
Sat Nov 21 00:00:00 GMT+05:30 2020,AS,34293000,211427,207219,973,5127982
Sat Nov 21 00:00:00 GMT+05:30 2020,BR,119520000,230247,223615,1216,13543542
Sat Nov 21 00:00:00 GMT+05:30 2020,CH,1179000,16591,15198,258,131280
Sat Nov 21 00:00:00 GMT+05:30 2020,CT,28724000,221688,198316,2713,2290759
Sat Nov 21 00:00:00 GMT+05:30 2020,DL,19814000,523117,475106,8270,5761078
Sat Nov 21 00:00:00 GMT+05:30 2020,DN,959000,3312,3239,2,72410
Sat Nov 21 00:00:00 GMT+05:30 2020,GA,1540000,46748,44812,675,331599
Sat Nov 21 00:00:00 GMT+05:30 2020,GJ,67936000,195917,178886,3846,7171445
Sat Nov 21 00:00:00 GMT+05:30 2020,HP,7300000,33700,26089,509,485095
Sat Nov 21 00:00:00 GMT+05:30 2020,HR,28672000,215021,192533,2163,3141508
Sat Nov 21 00:00:00 GMT+05:30 2020,JH,37403000,107332,103957,945,3895808
Sat Nov 21 00:00:00 GMT+05:30 2020,JK,13203000,105984,98640,1624,2783244
Sat Nov 21 00:00:00 GMT+05:30 2020,KA,65798000,871342,834968,11641,10106474
Sat Nov 21 00:00:00 GMT+05:30 2020,KL,35125000,557442,488437,2023,5809226
Sat Nov 21 00:00:00 GMT+05:30 2020,LA,293000,7866,6856,98,88444
Sat Nov 21 00:00:00 GMT+05:30 2020,MH,122153000,1774455,1647004,46573,10120470
Sat Nov 21 00:00:00 GMT+05:30 2020,ML,3224000,11269,10236,108,228455
Sat Nov 21 00:00:00 GMT+05:30 2020,MN,3103000,23018,19813,233,397854
Sat Nov 21 00:00:00 GMT+05:30 2020,MP,82232000,191246,176905,3149,3467809
Sat Nov 21 00:00:00 GMT+05:30 2020,MZ,1192000,3607,3122,5,139021
Sat Nov 21 00:00:00 GMT+05:30 2020,NL,2150000,10674,9137,57,108781
Sat Nov 21 00:00:00 GMT+05:30 2020,OR,43671000,313323,304908,1678,5518644
Sat Nov 21 00:00:00 GMT+05:30 2020,PB,29859000,145667,134511,4595,2995244
Sat Nov 21 00:00:00 GMT+05:30 2020,PY,1504000,36648,35437,609,380831
Sat Nov 21 00:00:00 GMT+05:30 2020,RJ,77264000,240676,216579,2146,4149854
Sat Nov 21 00:00:00 GMT+05:30 2020,SK,664000,4691,4218,96,60557
Sat Nov 21 00:00:00 GMT+05:30 2020,TG,37220000,262653,249157,1426,5092689
Sat Nov 21 00:00:00 GMT+05:30 2020,TN,75695000,768340,743838,11586,11470429
Sat Nov 21 00:00:00 GMT+05:30 2020,TR,3992000,32364,31061,363,508813
Sat Nov 21 00:00:00 GMT+05:30 2020,TT,1332900000,9095908,8520039,133263,131733134
Sat Nov 21 00:00:00 GMT+05:30 2020,UP,224979000,524223,493228,7524,17810564
Sat Nov 21 00:00:00 GMT+05:30 2020,UT,11141000,70790,64851,1146,1236008
Sat Nov 21 00:00:00 GMT+05:30 2020,WB,96906000,452770,419403,7976,5478311
Sun Nov 22 00:00:00 GMT+05:30 2020,AN,397000,4641,4440,61,117093
Sun Nov 22 00:00:00 GMT+05:30 2020,AP,52221000,862213,841026,6938,9615090
Sun Nov 22 00:00:00 GMT+05:30 2020,AR,1504000,16061,14972,49,350713
Sun Nov 22 00:00:00 GMT+05:30 2020,AS,34293000,211513,207394,974,5137976
Sun Nov 22 00:00:00 GMT+05:30 2020,BR,119520000,230632,224221,1221,13637477
Sun Nov 22 00:00:00 GMT+05:30 2020,CH,1179000,16671,15317,260,132090
Sun Nov 22 00:00:00 GMT+05:30 2020,CT,28724000,223436,199311,2732,2314369
Sun Nov 22 00:00:00 GMT+05:30 2020,DL,19814000,529863,481260,8391,5815971
Sun Nov 22 00:00:00 GMT+05:30 2020,DN,959000,3316,3243,2,72410
Sun Nov 22 00:00:00 GMT+05:30 2020,GA,1540000,46826,44979,677,332738
Sun Nov 22 00:00:00 GMT+05:30 2020,GJ,67936000,197412,180053,3859,7235184
